,Store_Name,Address,Timings,Latitude,Longitude,Phone_number
2561,"Resq Service Center - Ganganagar, Ganganagar","Resq Service Center, Rahul Electronics, 182, Vinoba Basti, Behind L Block, Hanuman Mandir, Sri Ganganagar 335001, Rajasthan",Mon-Sun 09:30 AM-09:30 PM,29.919035,73.870558,0
2562,"Reliance Digital - Ganganagar, Sri Ganganagar","Reliance Digital, Plot No. 49-48, E Block, Goshala Road, Sri Ganganagar 335001, Rajasthan",Mon-Sun 10:00 AM-10:00 PM,29.922622,73.874266,6377494574
2563,"Jio Store - Ravindra Path (Anil Nagpal), Ganganagar","Jio Store, 20 A, Ravindra Path, Public Park, Sri Ganganagar, Rajasthan 335001",Mon-Sun 10:00 AM-10:00 PM,29.92693555,73.87211605,9082705193
2564,"Jio Store - BCS JIO Site, SHIMLA","Jio Store, Dalip Singh Rathore, Rathore Business Centre, BCS, New Shimla, 171009",Mon-Sun 10:00 AM-10:00 PM,31.0838125,77.1748731,9082707178
2565,"Jio Store - BRS Nagar, Ludhiana","Jio Store, Plot No 33 C, Brs Nagar, Ludhiana 141003",Mon-Sun 10:00 AM-10:00 PM,30.758112587,75.8112587,9082710624
2566,"Jio Store - Lehri Shah Mandir Road, RUPNAGAR","Jio Store, near dr. sardhana,lehri shahmandir road , dashmesh market roper.140001",Mon-Sun 10:00 AM-10:00 PM,30.9646,76.5287,9082706016
2567,"Resq Service Center - J N Nagar, Madurai","Resq Service Center, Jayaselva Electronics, No. 2, 1st Street, J N Nagar, Valluvar Colony, Madurai 625014, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,9.9586104,78.1286271,0
2568,"Jio Store - Western Circular Road, Abohar","Jio Store, Circular Road , Opp ExMLA Dr. Ram Kumar , Abohar 152116",Mon-Sun 10:00 AM-10:00 PM,30.145292,74.199304,9082706169
2569,"Reliance Digital - Nehruji Road, Theni","Reliance Digital, No. 28, Nehruji Road, Allinagaram, Periyakulam Road, Near Municipality Office, Opposite Velusamy Chinammal Mandabam, Theni 625531, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,10.0208411,77.4800254,8667792255
2570,"Jio Store - K Pudur Madurai, Madurai","Jio Store, 11, Azhagarkovil Main Road, K Pudhur, Madurai 625007",Mon-Sun 10:00 AM-10:00 PM,9.9482113248,78.145837487,9082705169
2571,"Resq Service Center - Theni, Theni","ResQ Service Center, Excel Communication, 47A Gandhiji Main Road, NRT Nagar, Theni 625531, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,10.01275688,77.48617697,0
2572,"Reliance Digital - Vishaal Mall, Madurai","Reliance Digital, Shop No. 14-22, 3rd Floor, Vishaal Mall, No. 31, Gokhale Road, Madurai 625002, TamilNadu",Mon-Sun 11:00 AM-10:00 PM,9.9382995,78.1363307,9840419781
2573,"Jio Store - Madurai Main Road, THENI","Jio Store, NO-674, MADURAI BYPASS ROAD",Mon-Sun 10:00 AM-10:00 PM,10.0085986,77.4811932,9082701656
2574,"Jio Store - KK Nagar, Madurai","Jio Store, Premise No. 9, R B Complex, 80 Feet Road, K K Nagar, Madurai 625020",Mon-Sun 10:00 AM-10:00 PM,9.9309265496,78.143801216,9082705340
2575,"Jio Store - Anna Nagar, Madurai","Jio Store, Hig 5, 80 Ft Road, Anna Nagar, Main Road, Madurai 625020",Mon-Sun 10:00 AM-10:00 PM,9.9247283333,78.149165,9082706463
2576,"Reliance Digital - Bypass Road, Madurai","Reliance Digital, No. 179/1, KM Mahal, Bypass Road, Madurai 625016, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,9.9260534,78.0943689,8667794698
2577,"Jio Store - Bye Pass Road, Madurai","Jio Store, New No 182, By Pass Road, Madurai 625010",Mon-Sun 10:00 AM-10:00 PM,9.9251703092,78.094585938,9082709345
2578,"Reliance Digital - AnnaNagar, Madurai","Reliance Digital, No. 324, Lakshmi Tower, 80 Feet Road, Anna Nagar, Near Ambika Theature, Madurai 625020, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,9.918923,78.148547,6380102934
2579,"Resq Service Center - By-Pass Road, Madurai","Resq Service Center, Excel Communication, 159A, Old 82/A Jawahar, 2nd Street, Ground Floor, Near MRP Marriage Hall, SS Colony, By-Pass Road, Madurai 625016, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,9.9224029,78.0951038,0
2580,"Jio Store - Periyandavar Salai, Bodinayakkanur","Jio Store, No.141/68C, central cinima complex,PH road,Boodiyakkanur 625513",Mon-Sun 10:00 AM-10:00 PM,10.0080169,77.3525643,9082702335
2581,"Reliance Digital - Kamraj Salai, Madurai","Reliance Digital, Door No. 192, East Veli Street, Survey No. 9, Madurai 625001, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,9.91867,78.125295,9080913554
2582,"Jio Store - Kamaraj Salai, Madurai","Jio Store, No 70/71, Kamraj Salai, Madurai 625009",Mon-Sun 10:00 AM-10:00 PM,9.91738841,78.12888691,9082712597
2583,"Jio Store - Northveli, Madurai","Jio Store, Old No 11B, New No 33, Goods Shed Street ((N) Veli Street), Madurai 625001",Mon-Sun 10:00 AM-10:00 PM,9.91738841,78.12888691,9082712745
2584,"Jio Store - Bibikulam, Madurai","Jio Store, Premise No. 9B/1, Rathinasami Nadar Rd, Near Blaack Forest, Madurai 625002",Mon-Sun 10:00 AM-10:00 PM,9.9162674,78.112892,9082708148
2585,"Jio Store - Nethaji Rd, Madurai","Jio Store, No 25A, Nethaji Road, Madurai 625001",Mon-Sun 10:00 AM-10:00 PM,9.9162674,78.112892,9082703858
2586,"Jio Store - Jamalpur Chowk, Ludhiana","Jio Store, Shahenshah Market, Near OBC Bank, Jamalpur Chowk, Ludhiana 141010",Mon-Sun 10:00 AM-10:00 PM,30.9007393,75.9101343,9082703979
2587,"Jio Store - Cheema Chowk, Ludhiana","Jio Store, Birson Complex, Near Zoom Hotel, RK Road, Cheema Chowk, Industrial Area, Tehsil & District, Ludhiana 141003",Mon-Sun 10:00 AM-10:00 PM,30.89317,75.88149,9082704367
2588,"Jio Store - Shastri Nagar, Ishmeet Chowk, Ludhiana","Jio Store, Scf No 1&2, Shastri Nagar Market, Near Ishmeet Chowk, Ludhiana 141001",Mon-Sun 10:00 AM-10:00 PM,30.8892651,75.8310651,9082710857
2589,"Jio Store - Malhar Road, Ludhiana","Jio Store, Shop No. 5, Kessar Complex, Near Flamez Mall, Malhar Road, Gurdev Nagar, Ludhiana 141001, Punjab",Mon-Sun 10:00 AM-10:00 PM,30.8943382,75.8236421,9082710788
2590,"Reliance Digital - MBD Mall, Ludhiana","Reliance Digital, Lower Ground Floor, MBD Mall, Ferozepur Road, Rajguru Nagar, Ludhiana 141012, Punjab",Mon-Sun 11:00 AM-10:00 PM,30.8832,75.7815,7888497179
2591,"Reliance Digital - Perumbavoor, Kochi","Reliance Digital, 1st Floor, TMS Center, AM Road, Perumbavoor, Kochi 683542, Kerala",Mon-Sun 10:00 AM-10:00 PM,10.115297,76.472101,9778684921
2592,"Jio Store - Samrala Chowk, Nr Shinghar Cinema, Ludhiana","Jio Store, Property No 4727, Opp Shingar Cinema, Shivaji Nagar, Samrala Road, Ludhiana 141008",Mon-Sun 10:00 AM-10:00 PM,30.9128767,75.8729689,9082705315
2593,"Apple Authorised Service Provider - Reliance resQ -  Ludhiana, Ludhiana","Apple Authorised Service Provider, AGF 9-10, Atrium Ground Floor, Ansal Plaza Mall, Ferozepur Road, Ludhiana 141004, Punjab",Mon-Sun 10:30 AM-06:30 PM,30.89832,75.821476,0
2594,"Jio Store - Rani Jhansi Road, Ghumar Mandi, Ludhiana","Jio Store, Ground Floor, Shop No 5, Rani Jhansi Road, Ghumar Mandi, Tehsil & District Ludhiana, Punjab 141001",Mon-Sun 10:00 AM-10:00 PM,30.90666267,75.83356932,9082710632
2595,"Jio Store - Signal Junction , Kunnathunad","Jio Store, Signal Junction ,shope no XVI/622,Perumbavoor",Mon-Sun 10:00 AM-10:00 PM,10.10695,76.47366,9082714035
2596,"Resq Service Center - Ludhiana, Ludhiana","ResQ Service center, Quick Services, 564/5, 1st Floor, Fountan Chowk, Cemetry Road, Civil Lines Ludhiana 141001, Punjab",Mon-Sun 09:30 AM-09:30 PM,30.914007,75.839458,0
2597,"Jio Store - M SSST Jagraon, Jagroan","Jio Store, old 1639/1new b-vii-412 adj easy day tehsel road ,jagraon.142026",Mon-Sun 10:00 AM-10:00 PM,30.79716602,75.47600918,9082706021
2598,"Jio Store - Mata Rani Chowk, Ludhiana","Jio Store, Property No B 2 1600, Mata Rani Chowk, Ludhiana 141008",Mon-Sun 10:00 AM-10:00 PM,30.9188855,75.8487557,8928443689
2599,"Jio Store - Rishi Nagar, Ludhiana","Jio Store, Shop No. B-1/1445/3, Haibowal Khurd Abadi, Rishi Nagar, Ludhiana 141001, Punjab",Mon-Sun 10:00 AM-10:00 PM,30.91668862,75.80822761,9082712687
2600,"Jio Store - Aluva Bank Junction, Kochi","Jio Store, Hayath Buildings, Bldf No Vi/104, Near Arogyalayam Hospital, Bridge Road, Aluva 683101",Mon-Sun 09:00 AM-09:00 PM,10.111002,76.3505639,7306159711
2601,"Jio Store - Aluva Pump Junction, Kochi","Jio Store, Ground Floor, Urumbath Building, Bldg No 11/229, Pump Junction, Railway Station Road, Aluva Po, Kochin 683101",Mon-Sun 10:00 AM-10:00 PM,10.1077788,76.3588599,9082710935
2602,"Resq Service Center - Ernakulam, Ernakulam","ResQ Service center, Cool Point Service, 10/485B, Vrindavan Tower, West Kadungallur, Ernakulam 683110, Kerala",Mon-Sun 09:30 AM-09:30 PM,10.1118695,76.323312,0
2603,"Jio Store - Kotkapura, Kot-Kapura","Jio Store, Moga road near sham hospital,above brother sports,kotakpura. 151204",Mon-Sun 10:00 AM-10:00 PM,30.583604,74.82449,9082708559
2604,"Jio Store - Islampur Thana Colony, Islampur","Jio Store, Thana Colony , Near new bus Terminus , P.O & P.S-- Islampur 733202",Mon-Sun 10:00 AM-10:00 PM,26.25,88.18,9372764734
2605,"Jio Store - Main Market Malout Road, Muktsar","Jio Store, Near Gurudwara Sahib NAka No.4 Main Market , Malout Road , Sri Muktsar sahib 152026",Mon-Sun 10:00 AM-10:00 PM,30.4731429,74.5181235,9082708584
2606,"Resq Service Center - Muktsar, Muktsar","ResQ Service center, R K Electronics & Refrigeration, Abohar Road, Near Gali No. 2, Muktsar 152026, Punjab",Mon-Sun 09:30 AM-09:30 PM,30.480042,74.518204,0
2607,"Jio Store - Dakshin Dinajpur, Balurghat","Jio Store, Manju Saha Ground Floor, Po & Ps- Balurghat, Dis- Dakshin Dinajpur, Balurghat 733101",Mon-Sun 10:00 AM-10:00 PM,25.22,88.77,9082703319
2608,"Resq Service Center - Ernakulam, Ernakulam","Resq Service Center, AAV Tecnico LLP, Chithira, B No. V/640, Behind BTR Bhavan, Society Road, North Kalamassery, Ernakulam 683104, Kerala",Mon-Sun 09:30 AM-09:30 PM,10.061496,76.322197,0
2609,"Jio Store - Surya Centre, Muvattupuzha","Jio Store, Surya Center Bulding , bld no294/A4 Vellorkunnam Muvattupuzha , 686661",Mon-Sun 10:00 AM-10:00 PM,10.00477,76.544205,9082702635
2610,"Jio Store - Kalamassery, Kochi","Jio Store, Maria Plaza, NH-47 Road, Rajagiri Road, Kalamassery, Kochi 683104, Kerala",Mon-Sun 10:00 AM-10:00 PM,10.0579159,76.3216942,9082711665
2611,"Reliance Digital - Kakkanad, Kochi","Reliance Digital, Infra Futura, Opp. Bharath Matha College, Seaport-Airport Road, Kakkanad, Ernakulam 682021, Kerala",Mon-Sun 10:00 AM-10:00 PM,10.03075,76.3363,9747112345
2612,"Jio Store - Mahila Singh Chowk Sakha, Moga","Jio Store, Moga Mahila Singh Chowk Sakha, Agwar Budeka, Moga 142001",Mon-Sun 10:00 AM-10:00 PM,30.80878557,75.16846827,9082708578
2613,"Jio Store - Edapally, Kochi","Jio Store, Arakkal Building, Bldg No 50/ 974 E, Near St George Church, Nh 47 Road, Edapally, Po Kochin 682024",Mon-Sun 10:00 AM-10:00 PM,10.0211449,76.306036,9082712721
2614,"Reliance Digital - Oberon Mall, Kochi","Reliance Digital, No. 195, Second Floor, Oberon Mall, Edappally, Ernakulam, Kochi 682024, Kerala",Mon-Sun 11:00 AM-10:00 PM,10.0145,76.3122,9840814798
2615,"Resq Service Center - Oberon Mall, Kochi","ResQ Service center, Oberon Mall, Anchumana NH 47 Bye-Pass, Edappally, Kochi 682024, Kerala",Mon-Sun 09:30 AM-09:30 PM,10.0143427,76.3125021,0
2616,"Jio Store - Nawanshahr, NAWANSHAHR","Jio Store, (MCI) SSST NEAR PNB BANK RAILWAY ROAD NAWANSHAHR PUNJAB PIN 144514",Mon-Sun 10:00 AM-10:00 PM,31.12147,76.11229,9915919569
2617,"Jio Store - Thoppumpady, Kochi","Jio Store, Edathil Building, Bldg No Xvi/ 990 S, Pt Jacob Road, Thoppumpady, Po Kochin 682005",Mon-Sun 10:00 AM-10:00 PM,10.003068828,76.306997188,9082713551
2618,"Jio Store - Palarivattom, Kochi","Jio Store, Kalavath Tower, Civil Lane Road, Palarivattom Jn, Palarivattom PO, Pin - 682025",Mon-Sun 10:00 AM-10:00 PM,10.003065146,76.306929879,9082711956
2619,"Jio Store - Near Bhai Kanhiya Chowk, Faridhkot","Jio Store, kanhiya chowk,vet hospital opp thana , fridkot 151203",Mon-Sun 10:00 AM-10:00 PM,30.67717129,74.7578814,9082708517
2620,"Jio Store - Kaloor, Kochi","Jio Store, Anand Towers, Opp Model Technical HSS Kaloor Kochi 682017",Mon-Sun 10:00 AM-10:00 PM,9.9955743,76.2936158,9082706456
2621,"Jio Store - Kadavantra, Kochi","Jio Store, Ground Floor, Maria Building, Building No 37/712 C1, Sa Road, Kadavanthara, Kochin 682020",Mon-Sun 10:00 AM-10:00 PM,9.967642,76.302794,9082710976
2622,"Jio Store - Vytilla, Kochi","Jio Store, Breeze Building, Vyttilla, Cochin 682019",Mon-Sun 09:00 AM-09:00 PM,9.967642,76.302794,9082714252
2623,"Reliance Digital - Thripunithra, Kochi","Reliance Digital, City Square, Near Varma Hospital, Main Road, Thripunithra, Kochi 682301, Kerala",Mon-Sun 10:00 AM-10:00 PM,9.953932,76.342992,8848601280
2624,"Jio Store - Chittoor Road, Kochi","Jio Store, Kalyan Chambers, Chittoor Road, Ernakulam (S), Kochi 682016, Kerala",Mon-Sun 10:00 AM-10:00 PM,9.9665551,76.2884817,9082711126
2625,"Jio Store - Tripunithura, Kochi","Jio Store, Ambiyil Building, North Fort Gate, Tripunithura, Kochi 682301, Kerala",Mon-Sun 10:00 AM-10:00 PM,9.9529975,76.3401621,0
2626,"Jio Store - MG Road, Kochi","Jio Store, Ground Floor Pullikkal  Buildings, Near HSBC Bank MG Rd, Pallimuku PO",Mon-Sun 10:00 AM-10:00 PM,9.96,76.28,9372758172
2627,"Jio Store - Bilaspur, Bilaspur_HP","Jio Store, Reliance Retail Limited House No 4 3rd Floor Khatta No 70 Khatoni No 357 Khasara No 1985/943 Mohal Kosiriya Teh. Sadar Bilaspur Himachal Pradesh 174001",Mon-Sun 10:00 AM-10:00 PM,31.343804,76.7631455,9082702451
2628,"Jio Store - Near Sanjeev Cinema, Fazilka","Jio Store, Sanjeev Cinema Chowk , Gaushala Road Fazilka 152121",Mon-Sun 10:00 AM-10:00 PM,30.3992495,74.0319993,9082706038
2629,"Jio Store - Hajee Syed Complex, Kambam","Jio Store, 131A,LF main road,near vasanth @co,cumbam, 625516",Mon-Sun 10:00 AM-10:00 PM,9.7407679,77.2854761,9082702326
2630,"Jio Store - Ayyam Complex, Virudhunagar","Jio Store, 50/A, Ayyamcomplex,katheri road 626001",Mon-Sun 10:00 AM-10:00 PM,9.591055,77.95381,9082702262
2631,"Jio Store - Seth Madan Lal street, Jalalabad","Jio Store, Madan Street Market, Near Idea OFfice , Jalalabad 152024",Mon-Sun 10:00 AM-10:00 PM,30.6067148,74.254559,9082708542
2632,"Jio Store - Kamaraj Nagar, Paramakudi","Jio Store, No.12/338 ground floor kamarajar nagar paramakudi 623707",Mon-Sun 10:00 AM-10:00 PM,9.5271709,78.6063563,9082701010
2633,"Jio Store - Nangal, NANGAL","Jio Store, Plot no. -193, railway road, nangal.140126",Mon-Sun 10:00 AM-10:00 PM,31.375454,76.373111,9082708624
2634,"Jio Store - Hospital Road, Nakodar","Jio Store, Ground Floor Shop No 3315, Hospital Road Near Dakhni Gate, Nakodar District Jalandhar, Nakodar 144040",Mon-Sun 10:00 AM-10:00 PM,31.12715,75.47357,9082702848
2635,"Jio Store - Hargobind Nagar, Phagwara","Jio Store, Shop No. 72, Hargobind Nagar Market, Phagwara - 144401",Mon-Sun 10:00 AM-10:00 PM,31.1252,75.4626,7009633303
2636,"Jio Store - ARUPPUKKOTTAI, Aruppukottai","Jio Store, No 227 D, Muslim Bazar Main Road, Aruppukkottai, Aruppukkottai 626101",Mon-Sun 10:00 AM-10:00 PM,9.5139731,78.0941659,9082700620
2637,"Jio Store - Bhojpur Building, Sundernagar","Jio Store, Reliance Retail Limited Shop No 25/4 Ground Floor Building, Bhojpur,Sunder Nagar,HP 175002",Mon-Sun 10:00 AM-10:00 PM,31.5342117,76.8897488,9082701731
2638,"Jio Store - Adurai Main Road, Srivilliputtur","Jio Store, No.45/B,East Car Street,Madurai Main Road 626125",Mon-Sun 10:00 AM-10:00 PM,9.5083433,77.6330813,9082703470
2639,"Resq Service Center - Una, Una","ResQ Service center, Rudra Electro Care, 52, Old Hoshiarpur Road, Old Bus Stand, Una 174303, Himachal Pradesh",Mon-Sun 09:30 AM-09:30 PM,31.4661638,76.2577277,0
2640,"Jio Store - Galua, UNA","Jio Store, Reliance Retail Limited Ground Floor Building Usha Vashisht Municipal No 2 Khasra No 993 Up Tehsil & District UNA HP 174303",Mon-Sun 10:00 AM-10:00 PM,31.46884891,76.26778668,9082701740
2641,"Jio Store - South Car Street, SIVAKASI","Jio Store, NO-139 SOURTHCAR STREET SIVAKASI",Mon-Sun 10:00 AM-10:00 PM,9.4500338,77.7951124,9082703502
2642,"Jio Store - Sadar Bazar Road, Firozpur Cantt.","Jio Store, sadar bazar road.opp dcm jain school. Ferozepur cantt 152001",Mon-Sun 10:00 AM-10:00 PM,30.922203,74.61714,9082700276
2643,"Jio Store - Sadar Baazar, Hardyal Road, Jalandhar","Jio Store, Shop No 2P, Mohalla No 9, Hardyal Road, Opp Local Auto Rickshaw Stand, Jalandhar Cantt., Jalandhar 144005",Mon-Sun 10:00 AM-10:00 PM,31.2928453,75.6241308,9803104481
2644,"Jio Store - SCO 155, UE 1, Jalandhar","Jio Store, Scf 155, Urban Estate, Phase 1, Opp Easy Day, Jalandhar 144022",Mon-Sun 10:00 AM-10:00 PM,31.29896,75.59604,9082711469
2645,"Jio Store - Cherthala, Cherthala","Jio Store, krishna bldg,Oppp Boys High school,Near DDRC Lab,AC Road ,Cherthala 688524",Mon-Sun 10:00 AM-10:00 PM,9.68185,76.341526,9082702914
2646,"Jio Store - Phagwara Gate, Jalandhar","Jio Store, Shop No Ej 29, (B Viii 1128 A & B), Chahar Bagh, Phagwara Gate, Jalandhar City 144001",Mon-Sun 10:00 AM-10:00 PM,31.3146134,75.630549,9082711616
2647,"Jio Store - Rama Mandi, Jalandhar","Jio Store, Shop No 333, Village Ladhewali, Vpo Dakoha, Abadi Kaki Pind, Rama Mandi, Near Gurudwara, District Jalandhal 144007",Mon-Sun 10:00 AM-10:00 PM,31.3146134,75.630549,9082712820
2648,"Jio Store - Rajapalayam, Rajapalayam","Jio Store, No.886 G, Ground Floor,Tenkasi Road New N.D.R Super Market Opp, Rajapalayam 626117",Mon-Sun 10:00 AM-10:00 PM,9.4536616666,77.554473333,9082701336
2649,"Jio Store - Bungalow Road, Ramanathapuram","Jio Store, No. 5, Ground Floor, Lanthoms, Bungalow Road, Ramanathapuram 623514, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,9.36535721,78.82939643,0
2650,"Reliance Digital - Reliance Mall, Jalandhar","Reliance Digital, Second Floor, Reliance Mall, Puda Multiplex, Chotti Baradari, Part 2, Opposite Govternment Medical College, Jalandhar 144001, Punjab",Mon-Sun 10:00 AM-10:00 PM,31.3068366,75.592637,7888494231
2651,"Resq Service Center - Ferozpur, Ferozepur","ResQ Service center, Guru Kirpa Refrigeration Service, Malwal Road,  Near Dr. Sandhu Hosapital, Opp. Markfed Godown, Ferozpur 152002, Punjab",Mon-Sun 09:30 AM-09:30 PM,30.950906,74.619565,0
2652,"Jio Store - Model Town, Jalandhar","Jio Store, Shop No 7, Model Town, Opp Samsung Showroom, Jalandhar, 144003",Mon-Sun 10:00 AM-10:00 PM,31.3068965,75.5793213,8146927528
2653,"Resq Service Center - Jalndhar, Jalandhar","Resq Service Center, United Digital Services, 1152 B, Sant Nagar, Ladowali Road, Jalandhar 144003, Punjab",Mon-Sun 09:30 AM-09:30 PM,31.3189618,75.59905,0
2654,"Jio Store - Circular Road, Firozpur","Jio Store, circular road ,modi mill complex firozepur city 152002",Mon-Sun 10:00 AM-10:00 PM,30.9587438,74.6070313,9082708525
2655,"Jio Store - jalpai More, Siliguri","Jio Store, Ground FloorJI No 110, Dag No 3292 Siliguri, Dergeeling",Mon-Sun 10:00 AM-10:00 PM,26.701886,88.413503,9372763077
2656,"Reliance Digital - Kottayam, Kottayam","Reliance Digital, Ground and  First Floor, Nabeesa Shopping Complex, Nagampadam, S H Mount, Kottayam 686006, Kerala",Mon-Sun 10:00 AM-10:00 PM,9.601102,76.531586,9895189549
2657,"Resq Service Center - Kottayam, Kottayam","Resq Service Center, Smart Solution, VII/ 390-A, Vellappillil Building, Vadavathoor, Kottayam 686010, Kerala",Mon-Sun 09:30 AM-09:30 PM,9.590506,76.564396,0
2658,"Reliance Digital - S F Road, Siliguri","Reliance Digital, Lower Ground Floor, S F Road, Opp. HDFC Bank, Siliguri 734005, West Bengal",Mon-Sun 11:00 AM-10:00 PM,26.7037855,88.4230918,9679325284
2659,"Resq Service Center - Sillguri, Siliguri","Resq Service Center, Sarkar & Sons, H/71/273, MN Sarkar Road, Channa Patty, Darjeeling, Sillguri 734001, West Bengal",Mon-Sun 09:30 AM-09:30 PM,26.7145,88.4202,0
2660,"Jio Store - Hill Cart Road, Siliguri","Jio Store, Venus More, Hill Cart Road, Siliguri, 734001",Mon-Sun 10:00 AM-10:00 PM,26.7117021,88.42611659,9372758041
2661,"Jio Store - Pulimottilo junction, Kottayam","Jio Store, T Moosa Bulding 13/28A,Pulimoodu Junction Kottayam 686001",Mon-Sun 10:00 AM-10:00 PM,9.588556,76.521546,9082702883
2662,"Jio Store - Hakimpara, SILIGURI","Jio Store, 37, Haren Mukherjee Road, PO & PS, Siliguri 734001",Mon-Sun 10:00 AM-10:00 PM,26.715985,88.429435,9082702543
2663,"Jio Store - Sevoke Rd,City Plaza, Panitanki Mall, Siliguri","Jio Store, City Plaza, Sevoke Road, Siliguri, 734001",Mon-Sun 10:00 AM-10:00 PM,26.72832,88.43076,9082711543
2664,"Reliance Digital - Sevoke Nagar, Siliguri","Reliance Digital, 2nd Mile, Sevoke Road, PO Bhaktinagar, Siliguri 734001, West Bengal",Mon-Sun 11:00 AM-10:00 PM,26.7373429,88.4344248,9007077191
2665,"Digital Xpress Mini - Club Town, Siliguri","Reliance Digital Xpress Mini, Club Town Building, Sevoke Road, Near Cosmos Mall, Siliguri, 734001",Mon-Sun 10:00 AM-10:00 PM,26.745058,88.4370098,0
2666,"Jio Store - SMS Complex, SHIMLA","Jio Store, Reliance Retail Limited Ground Floor SMS Complex Village Seri Khasra No 604/584 Teh Sadar Himachal Pradesh Disst Mandi HP 175001",Mon-Sun 10:00 AM-10:00 PM,31.7075609,76.9326674,9082702856
2667,"Jio Store - Hill Cart Road, Darjiling","Jio Store, Ward No-19 , Hill Cart Road, P.O & P.S-Darjeeling , Near Mohanla Petrol Pump 734101",Mon-Sun 10:00 AM-10:00 PM,27.023225,88.263805556,9082702134
2668,"Reliance Digital - Hill Cart Road, Darjeeling","Reliance Digital, Hill Cart Road, Kakjhora, Darjeeling 734101, West Bengal",Mon-Sun 10:00 AM-10:00 PM,27.0357146,88.2608438,8250997994
2669,"Jio Store - Rameswaram, Ramanathpuram","Jio Store, Ground floor 10/70 Middle Street, Opposite to Esuar Lodge, Rameswaram Ramanathapuram District 623526",Mon-Sun 10:00 AM-10:00 PM,9.2874399,79.3138842,9082701035
2670,"Jio Store - Kapurthala, Kapurthala","Jio Store, Golden Car Bazzar, Opposite Dena Bank, Kapurthala , Punjab- 144601",Mon-Sun 10:00 AM-10:00 PM,31.37148,75.393681,9082700801
2671,"Jio Store - Hamirpur, Hamirpur","Jio Store, Chopra Clinic Ward No 8, Khasra No 1261 12631264, Up Mohal Gaura, Hamirpur 177001",Mon-Sun 10:00 AM-10:00 PM,31.684296,76.522575,9082702459
2672,"Jio Store - City Center, Hoshiarpur","Jio Store, Shop No 19 A, City Center, Near Bus Stand, Hoshiarpur, 146001",Mon-Sun 10:00 AM-10:00 PM,31.535521667,75.903595,9082708534
2673,"Resq Service Center - Alappuzha, Alappuzha","Resq Service Center, Signal Electronics, Pavithran Bipin Nivas, Chunkam Ward, Irumpupalam, Mullakkal Village, Ambalapuzha, Alappuzha 688011, Kerala",Mon-Sun 09:30 AM-09:30 PM,9.49851,76.34496,0
2674,"Jio Store - Chandra Square, Cullen Road, ALAPPUZHA","Jio Store, Chandra Square, Cullen Road, Mullackal Alleppey, Alapuzha 688011",Mon-Sun 10:00 AM-10:00 PM,9.4980186,76.34046,9082707473
2675,"Jio Store - Marette Tower, Changanassery","Jio Store, Shop no 26/803, 1st floor,Marette Tower Changanassery",Mon-Sun 10:00 AM-10:00 PM,9.448258,76.542755,9082714273
2676,"Jio Store - Collectorate Junction, ALAPPUZHA","Jio Store, Aryat Building, Civil Station Ward, Zacharia Bazar, Alappuzha 688001",Mon-Sun 10:00 AM-10:00 PM,9.492041,76.3269565,9082706571
2677,"Jio Store - Sitani Building, Kharia, Jalpaiguri","Jio Store, Sitani Building, Bank of India ground floor, Opposite New Market,Dinbazar,Jalpaiguri 735101",Mon-Sun 10:00 AM-10:00 PM,26.52,88.72,9372764739
2678,"Reliance Digital - Krishna Vatika, Jalpaiguri","Reliance Digital, Krishna Vatika, Kadamtala, Jalpaiguri 735101, West Bengal",Mon-Sun 10:00 AM-10:00 PM,26.526113,88.719762,7908399611
2679,"Reliance Digital - Vadackal, Allapuzha","Reliance Digital, Second Floor, Reliance Mall, Kalarkode Junction, Near SD College, Vadackal, Allapuzha 688003, Kerala",Mon-Sun 10:00 AM-10:00 PM,9.466465,76.338163,6238500655
2680,"Reliance Digital - Thiruvalla, Thiruvalla","Reliance Digital, Kovoor Galleries, TB Junction, Opp. PWD Rest House, Thiruvalla 689107, Kerala",Mon-Sun 09:00 AM-09:00 PM,9.394565,76.570635,9947528958
2681,"Resq Service Center - Pathanamthitta, Pathanamthitta","ResQ Service center, N J Electronics, Rilesh Tower, 655/24-18, SCS Junction, MC Road, Thiruvalla, Pathanamthitta 689101, Kerala",Mon-Sun 09:30 AM-09:30 PM,9.3849,76.5744,0
2682,"Jio Store - Chandraviruthil Building Cross Junction, Tiruvalla","Jio Store, Sy No 218/5-2 Village Thiruvalla Taluka Thiruvalla Ward No 7, Building No 7/528 Thiruvalla, Chandraviruthil Building Cross Junction, Thiruvalla 689101",Mon-Sun 10:00 AM-10:00 PM,9.3832,76.57414,9082701610
2683,"Jio Store - Main Road, Kovilpatti","Jio Store, 719,main road,opp chitra devi collage book center,Kovillpatti 628501",Mon-Sun 10:00 AM-10:00 PM,9.176048,77.8686532,0
